name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
NWTC/IceDyn	1464752312	1469338386	4586074	224011148	219425074	3	0	0	0	0	1	1	1	34	1.0	0	0	0	0	0	0	0	0	0
NWTC/NWTC_Library	1468807837	1490385416	21577579	219955623	198378044	5	0	0	0	0	0	0	3	244	0.87	0.09	0.04	0	0	0	0	0	0	0
nxnfufunezn/linux	1413990511	1436633070	22642559	274772949	252130390	0	0	0	0	1	0	48607	100	150847	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
NXT-F1V3/kernel_dev	1477695622	1478226890	531268	211067838	210536570	0	0	0	0	0	1	1	100	173569	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
NXTnet/android_kernel_samsung_msm8916-caf	1447855813	1450921897	3066084	240907647	237841563	1	0	0	0	1	1	24	100	112101	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_asus_flo	1415844500	1480681572	64837072	272918960	208081888	0	0	0	0	0	0	0	100	92068	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_asus_grouper	1429831307	1429833130	1823	258932153	258930330	0	0	0	0	0	0	0	100	83079	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
nychitman1/android_kernel_google_pixel	1477405856	1481065110	3659254	211357604	207698350	0	0	0	0	0	0	0	100	138345	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_htc_flounder	1442423369	1483657158	41233789	246340091	205106302	0	0	0	0	1	0	3	100	113398	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_lge_hammerhead	1435252297	1449597251	14344954	253511163	239166209	0	0	0	0	1	0	16	100	93470	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_moto_shamu	1438733944	1475862363	37128419	250029516	212901097	0	0	0	0	1	0	13	100	111966	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_samsung_klte	1429548166	1429064441	-483725	259215294	259699019	0	0	0	0	0	0	0	100	92370	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nychitman1/android_kernel_samsung_manta	1418571023	1418571730	707	270192437	270191730	0	0	0	0	0	0	0	100	92895	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
nysthee/homebrew-cask	1443680323	1443680084	-239	245083137	245083376	0	0	0	0	1	0	10287	100	32414	0.43	0.25	0.07	0.05	0.04	0.02	0.02	0.02	0.01	0.01
nytimes/covid-19-data	1585093299	1679662858	94569559	103670161	9100602	6959	0	0	1	0	3490	3490	6	4095	0.95	0.05	0.0	0.0	0.0	0.0	0	0	0	0
nyue/libzmq	1441680190	1441681911	1721	247083270	247081549	0	0	0	0	1	0	2271	100	3400	0.29	0.2	0.08	0.08	0.05	0.05	0.03	0.02	0.01	0.01
nZac/flask	1442779654	1461690103	18910449	245983806	227073357	0	0	0	0	1	0	15761	100	2053	0.56	0.1	0.06	0.04	0.02	0.02	0.01	0.01	0.01	0.01
o11s/open80211s	1311888975	1436959414	125070439	376874485	251804046	235	0	0	55	0	56	56	100	114427	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
o5carmartinezm/exchangecalendar	1440747631	1440678100	-69531	248015829	248085360	0	0	0	0	1	0	231	22	1081	0.7	0.21	0.03	0.01	0.01	0.01	0.01	0.01	0.0	0.0
oadam11/kernel_lge_g3-old	1419108076	1421062880	1954804	269655384	267700580	0	0	0	0	1	0	4	100	92369	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
oamasood/gitignore	1440137133	1440137172	39	248626327	248626288	0	0	0	0	1	0	84176	100	990	0.33	0.12	0.1	0.03	0.03	0.02	0.02	0.01	0.01	0.01
oasys-kit/oasys-installation-scripts	1452086487	1686777189	234690702	236676973	1986271	10	0	0	0	0	9	9	3	151	0.58	0.4	0.03	0	0	0	0	0	0	0
oasys-kit/oasys1	1444917757	1686670581	241752824	243845703	2092879	8	0	0	2	1	7	9	22	2087	0.27	0.24	0.16	0.09	0.08	0.03	0.02	0.02	0.02	0.01
oasys-kit/oasys_school	1549989326	1651158772	101169446	138774134	37604688	8	0	0	0	0	2	2	4	171	0.54	0.36	0.06	0.05	0	0	0	0	0	0
oasys-kit/shadow3	1444982755	1682667340	237684585	243780705	6096120	27	0	0	14	0	18	18	3	260	0.99	0.01	0.0	0	0	0	0	0	0	0
oasys-kit/shadowoui	1437407841	1677618231	240210390	251355619	11145229	8	0	0	14	0	8	8	3	305	0.84	0.16	0.0	0	0	0	0	0	0	0
oasys-kit/shadowoui-tutorial	1437405080	1656428623	219023543	251358380	32334837	4	0	0	0	0	5	5	1	53	1.0	0	0	0	0	0	0	0	0	0
oasys-kit/xoppy	1398263349	1686821226	288557877	290500111	1942234	4	0	0	17	0	6	6	2	232	0.85	0.15	0	0	0	0	0	0	0	0
obek/linux-sunxi	1443124324	1428337933	-14786391	245639136	260425527	0	0	0	0	1	0	48607	100	93128	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ocadaruma/json4s	1439274895	1439274916	21	249488565	249488544	0	0	0	0	1	0	347	34	477	0.65	0.12	0.06	0.03	0.03	0.02	0.01	0.01	0.01	0.0
ocadotechnology/boto	1442307313	1455233845	12926532	246456147	233529615	0	0	0	0	1	0	2328	100	4081	0.26	0.16	0.12	0.09	0.05	0.03	0.03	0.02	0.02	0.01
ocaisa/easybuild-easyconfigs	1426245484	1680211002	253965518	262517976	8552458	0	0	0	0	1	0	649	100	31294	0.51	0.04	0.03	0.03	0.03	0.03	0.03	0.03	0.02	0.02
ocaisa/easybuild-framework	1423662926	1665565681	241902755	265100534	23197779	0	0	0	0	1	0	194	23	5289	0.84	0.06	0.02	0.02	0.01	0.01	0.01	0.01	0.0	0.0
ocaml/opam-repository	1338474357	1688678587	350204230	350289103	84873	431	0	0	118	0	993	993	100	47532	0.22	0.17	0.09	0.08	0.05	0.03	0.02	0.02	0.02	0.01
OCamlPro-Henry/opam	1398877158	1516490962	117613804	289886302	172272498	1	0	0	0	1	0	336	48	4459	0.5	0.33	0.08	0.03	0.02	0.01	0.01	0.0	0.0	0.0
ocefpaf/conda-smithy	1438021291	1673983210	235961919	250742169	14780250	0	0	0	0	1	0	164	100	3175	0.22	0.15	0.12	0.07	0.07	0.07	0.04	0.03	0.01	0.01
ocefpaf/Obvious-CI	1437755572	1532889344	95133772	251007888	155874116	0	0	0	0	1	0	12	5	108	0.8	0.11	0.07	0.01	0.01	0	0	0	0	0
ocefpaf/staged-recipes	1442850397	1687783878	244933481	245913063	979582	0	0	0	0	1	1	4082	100	56480	0.08	0.06	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03
ochubar/srw	1363064974	1685128097	322063123	325698486	3635363	70	0	0	24	0	70	70	3	73	0.55	0.23	0.22	0	0	0	0	0	0	0
OCL-dev/ocl-icd	1448024023	1685741824	237717801	240739437	3021636	64	0	0	4	0	21	21	5	219	0.64	0.3	0.03	0.01	0.01	0	0	0	0	0
ocsigen/lwt	1375130871	1688633443	313502572	313632589	130017	627	0	0	77	0	172	172	100	2379	0.34	0.29	0.07	0.02	0.02	0.02	0.02	0.02	0.02	0.01
OCSInventory-NG/OCSInventory-ocsreports	1433237301	1688128605	254891304	255526159	634855	205	0	0	60	0	145	145	61	2799	0.35	0.29	0.16	0.03	0.03	0.02	0.02	0.01	0.01	0.01
OCSInventory-NG/UnixAgent	1433251740	1685950568	252698828	255511720	2812892	84	0	0	12	0	83	83	49	1445	0.52	0.26	0.08	0.03	0.02	0.01	0.01	0.01	0.01	0.01
Oct-mm/kraken_kernel_samsung_d2	1460130638	1464051560	3920922	228632822	224711900	0	0	0	0	0	4	4	100	93538	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
OctaviaBlake/kernel-msm	1477581497	1477680461	98964	211181963	211082999	0	0	0	0	1	0	421	100	112120	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
Octo-Kat/platform_kernel_asus_flo	1395157748	1414887858	19730110	293605712	273875602	0	0	0	0	0	0	0	100	92045	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
octopuscabbage/yasnippet-snippets	1443483911	1443493316	9405	245279549	245270144	0	0	0	0	1	0	452	43	380	0.75	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01
odedniv/rails	1395144625	1517138335	121993710	293618835	171625125	0	0	0	0	1	0	21206	100	51300	0.1	0.08	0.08	0.07	0.05	0.04	0.03	0.03	0.03	0.02
OdiloOrg/api-umbrella-gatekeeper	1441371191	1445967383	4596192	247392269	242796077	0	0	0	0	1	0	13	4	410	0.98	0.02	0.0	0.0	0	0	0	0	0	0
OdiloOrg/api-umbrella-router	1441356612	1444928816	3572204	247406848	243834644	0	0	0	0	1	0	9	4	667	0.99	0.01	0.0	0.0	0	0	0	0	0	0
Odin-Kernel/kernel_huawei_angler	1486304352	1486492662	188310	202459108	202270798	0	0	0	0	1	0	14	100	112912	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
odo/pgsql	1429270261	1447682645	18412384	259493199	241080815	0	0	0	0	1	0	39	5	71	0.89	0.07	0.01	0.01	0.01	0	0	0	0	0
oe5hpm/linux	1440155723	1460545554	20389831	248607737	228217906	0	0	0	0	1	0	48607	100	163785	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
Oebbler/elite-boeffla-kernel-cm12.1-i9300	1451241195	1451727232	486037	237522265	237036228	0	0	0	4	0	0	0	100	81169	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
oena/bioconda-recipes	1489677250	1496074289	6397039	199086210	192689171	0	0	0	0	1	0	2659	100	12079	0.17	0.09	0.09	0.08	0.05	0.05	0.05	0.04	0.03	0.01
OESF/linux-linaro-natty	1308099718	1308100756	1038	380663742	380662704	3	0	0	0	0	5	5	100	75133	0.08	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.02	0.02
oew1v07/scikit-image	1440782388	1444213744	3431356	247981072	244549716	0	0	0	0	1	0	2164	100	6843	0.21	0.19	0.1	0.09	0.06	0.04	0.03	0.03	0.03	0.02
ofaaland/lmt	1411969593	1626307872	214338279	276793867	62455588	0	0	0	0	1	0	20	11	305	0.84	0.06	0.05	0.02	0.01	0.0	0.0	0.0	0.0	0.0
ofaaland/spl	1414530746	1583862730	169331984	274232714	104900730	0	0	0	0	1	0	182	35	751	0.74	0.05	0.03	0.02	0.02	0.02	0.02	0.01	0.01	0.01
offa/Criterion	1430152624	1623090974	192938350	258610836	65672486	0	0	0	0	1	0	168	22	1394	0.96	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ofgulban/scikit-image	1470825584	1521649730	50824146	217937876	167113730	0	0	0	0	1	0	2164	100	7053	0.22	0.2	0.1	0.07	0.04	0.03	0.03	0.03	0.03	0.02
ofi-cray/fabtests-cray	1423681653	1475566174	51884521	265081807	213197286	2	0	0	5	1	5	62	18	1014	0.54	0.18	0.08	0.05	0.03	0.03	0.02	0.02	0.01	0.01
ofiwg/libfabric	1408121153	1688679680	280558527	280642307	83780	436	0	0	86	0	336	336	100	16117	0.37	0.08	0.06	0.05	0.05	0.05	0.04	0.03	0.03	0.02
OGalOz/curated_blast	1573673666	1600299859	26626193	115089794	88463601	0	0	0	0	0	1	1	2	57	0.91	0.09	0	0	0	0	0	0	0	0
oggy/cast	1336991194	1664651747	327660553	351772266	24111713	52	0	0	13	0	14	14	8	78	0.88	0.03	0.03	0.01	0.01	0.01	0.01	0.01	0	0
ogoann/StatisticalMethods	1442817446	1442705687	-111759	245946014	246057773	0	0	0	0	1	0	80	5	142	0.68	0.15	0.12	0.04	0.01	0	0	0	0	0
ogrisel/numpy	1378304440	1619594595	241290155	310459020	69168865	3	0	0	0	1	2	8290	100	9763	0.21	0.16	0.14	0.11	0.08	0.06	0.04	0.03	0.03	0.02
ogrisel/scipy	1395255719	1686041487	290785768	293507741	2721973	0	0	0	0	1	0	4772	100	8362	0.2	0.13	0.12	0.1	0.06	0.04	0.03	0.03	0.03	0.02
ogrosko/timber	1471861064	1471861438	374	216902396	216902022	0	0	0	0	1	0	503	81	2144	0.85	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0
ohadbc/hwspinlock-next	1315821737	1434742847	118921110	372941723	254020613	1	0	0	0	0	0	0	100	82490	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ohadbc/upstream-rpmsg	1308516411	1345110705	36594294	380247049	343652755	7	0	0	1	0	6	6	100	79898	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ohammersmith/homebrew-cask	1414982291	1447456688	32474397	273781169	241306772	0	0	0	0	1	0	10287	100	31349	0.44	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
ohenrik/countries	1442389947	1442390357	410	246373513	246373103	0	0	0	0	1	0	665	94	503	0.34	0.27	0.03	0.02	0.02	0.02	0.01	0.01	0.01	0.01
ohickey/espresso	1326199306	1447273175	121073869	362564154	241490285	3	0	0	0	1	0	174	39	3162	0.19	0.09	0.08	0.08	0.07	0.06	0.06	0.04	0.04	0.03
ohler55/ox	1297231001	1683455628	386224627	391532459	5307832	850	0	0	8	0	76	76	41	516	0.82	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01
ohlincha/ECCE	1497375479	1497640182	264703	191387981	191123278	1	0	0	5	0	1	1	2	35	0.97	0.03	0	0	0	0	0	0	0	0
ohmu/node-posix	1321919045	1655463623	333544578	366844415	33299837	209	0	0	6	0	43	43	16	116	0.75	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ohporter/linux-am33x	1319648945	1321976638	2327693	369114515	366786822	10	0	0	0	0	1	1	100	86626	0.08	0.05	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Oi-Android/android_kernel_xiaomi_ferrari	1441446730	1441132118	-314612	247316730	247631342	0	0	0	0	1	0	22	100	112103	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
Oi-Android/android_kernel_xiaomi_ferrari-mr	1442827092	1443336031	508939	245936368	245427429	0	0	0	0	1	0	1	100	112420	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
oikosdev/czmq	1417359798	1458232056	40872258	271403662	230531404	0	0	0	0	1	0	524	100	3105	0.54	0.06	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.01
oivoodoo/cdnjs	1398400965	1398595807	194842	290362495	290167653	0	0	0	0	1	0	4562	100	3721	0.27	0.26	0.12	0.04	0.01	0.01	0.01	0.01	0.01	0.01
ojha81/TAXII-Library	1439761011	1439761048	37	249002449	249002412	0	0	0	0	0	0	0	2	39	0.51	0.49	0	0	0	0	0	0	0	0
okeer/android_kernel_semc_msm7x30	1472968295	1520620868	47652573	215795165	168142592	0	0	0	0	1	0	50	100	92384	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
olafdietsche/linux-accessfs	1388766286	1440332033	51565747	299997174	248431427	0	0	0	0	1	0	48607	100	124077	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
olcf/2023_03_olcf-user-docs	1680297975	1680814022	516047	8465485	7949438	0	0	0	0	1	0	90	35	665	0.1	0.09	0.09	0.09	0.08	0.07	0.07	0.06	0.06	0.04
olcf/ACC-intro	1469017563	1506183397	37165834	219745897	182580063	2	0	0	0	0	3	3	2	26	0.58	0.42	0	0	0	0	0	0	0	0
olcf/Accelerating-Serial-Code	1384537320	1396026002	11488682	304226140	292737458	6	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
olcf/accelerator_interoperability	1385386772	1436878929	51492157	303376688	251884531	4	0	0	0	0	3	3	1	17	1.0	0	0	0	0	0	0	0	0	0
olcf/AccelLinAlgebraLibraries	1400004085	1399389564	-614521	288759375	289373896	1	0	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0
olcf/ai-training-series	1686084727	1686842556	757829	2678733	1920904	1	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/AlphaFold_on_Summit	1633705164	1664821464	31116300	55058296	23941996	5	0	0	0	0	3	3	2	26	0.58	0.42	0	0	0	0	0	0	0	0
olcf/anchor	1596816139	1599669458	2853319	91947321	89094002	2	0	0	0	0	1	1	1	41	1.0	0	0	0	0	0	0	0	0	0
olcf/ascent_training_project_request	1573679767	1596071019	22391252	115083693	92692441	0	0	0	0	0	2	2	1	2	1.0	0	0	0	0	0	0	0	0	0
olcf/athena	1433861220	1433861232	12	254902240	254902228	1	0	0	0	0	1	1	1	2	1.0	0	0	0	0	0	0	0	0	0
olcf/Batched_cuBLAS	1419279169	1419279328	159	269484291	269484132	1	0	0	0	0	2	2	1	2	1.0	0	0	0	0	0	0	0	0	0
olcf/Concurrent_Kernels	1418220924	1418410790	189866	270542536	270352670	4	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/container-builder	1516580119	1527831000	11250881	172183341	160932460	6	0	0	0	0	2	2	3	721	0.99	0.01	0.0	0	0	0	0	0	0	0
olcf/container-recipes	1516584548	1567693010	51108462	172178912	121070450	6	0	0	2	0	5	5	3	261	0.98	0.01	0.0	0	0	0	0	0	0	0
olcf/COVID-19-summit-quick-start	1586472547	1586877878	405331	102290913	101885582	1	0	0	0	0	2	2	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/cpu_gpu_dgemm	1537821832	1656540845	118719013	150941628	32222615	1	0	0	0	0	2	2	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/cse21-hands-on-with-summit	1611698950	1614876811	3177861	77064510	73886649	0	0	0	0	0	1	1	1	24	1.0	0	0	0	0	0	0	0	0	0
olcf/CSGF_2017	1497042230	1501088909	4046679	191721230	187674551	1	0	0	0	0	2	2	2	48	0.98	0.02	0	0	0	0	0	0	0	0
olcf/cuda-training-series	1578335850	1649115970	70780120	110427610	39647490	236	0	0	0	0	109	109	3	66	0.76	0.23	0.02	0	0	0	0	0	0	0
olcf/CUDA_aware_MPICH	1385505321	1385508850	3529	303258139	303254610	7	0	0	0	0	4	4	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/CUDA_proxy	1385509592	1385510537	945	303253868	303252923	2	0	0	0	0	7	7	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/cuda_vector_addition	1658411334	1658411348	14	30352126	30352112	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/Data_Workshop_082013	1375291418	1375802690	511272	313472042	312960770	0	0	0	0	0	1	1	2	8	0.88	0.12	0	0	0	0	0	0	0	0
olcf/dl-intercept	1501702220	1503232267	1530047	187061240	185531193	3	0	0	0	0	2	2	1	30	1.0	0	0	0	0	0	0	0	0	0
olcf/dva-training-series	1664214433	1666030864	1816431	24549027	22732596	2	0	0	0	0	0	0	1	11	1.0	0	0	0	0	0	0	0	0	0
olcf/ecp-tutorial	1517674201	1517787519	113318	171089259	170975941	2	0	0	0	1	1	3	2	25	0.8	0.2	0	0	0	0	0	0	0	0
olcf/foundational_hpc_skills	1637615323	1686256085	48640762	51148137	2507375	15	0	0	1	0	12	12	7	50	0.38	0.2	0.16	0.14	0.08	0.02	0.02	0	0	0
olcf/frontier-checknode	1683705272	1683705756	484	5058188	5057704	1	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
olcf/frontier_gpu_programming_models_examples	1676327665	1676904888	577223	12435795	11858572	2	0	0	0	0	2	2	1	16	1.0	0	0	0	0	0	0	0	0	0
olcf/game_of_life_tutorials	1385239003	1575569855	190330852	303524457	113193605	15	0	0	1	0	7	7	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/GLS	1667845847	1671050695	3204848	20917613	17712765	4	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/gpu-computing-intro	1563300974	1600292838	36991864	125462486	88470622	1	0	0	0	0	5	5	2	30	0.7	0.3	0	0	0	0	0	0	0	0
olcf/gpu_hackathon_attendee_guide	1551911567	1567529181	15617614	136851893	121234279	5	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
olcf/gpu_xgemm_test	1656546647	1656546675	28	32216813	32216785	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/greggd	1590512519	1686326244	95813725	98250941	2437216	5	0	0	5	0	1	1	3	177	0.76	0.21	0.03	0	0	0	0	0	0	0
olcf/hands-on-with-Frontier-	1674502929	1686340255	11837326	14260531	2423205	0	0	0	0	1	1	25	8	259	0.46	0.28	0.12	0.08	0.05	0.01	0.0	0.0	0	0
olcf/hands-on-with-slate	1627499880	1629904307	2404427	61263580	58859153	3	0	0	0	0	1	1	1	4	1.0	0	0	0	0	0	0	0	0	0
olcf/hands-on-with-summit	1619446835	1686251130	66804295	69316625	2512330	30	0	0	0	0	25	25	7	244	0.5	0.32	0.12	0.05	0.01	0.0	0.0	0	0	0
olcf/handson	1383676004	1383678208	2204	305087456	305085252	2	0	0	0	0	2	2	1	2	1.0	0	0	0	0	0	0	0	0	0
olcf/harmony	1535658829	1555343037	19684208	153104631	133420423	1	0	0	5	0	1	1	3	138	0.83	0.16	0.01	0	0	0	0	0	0	0
olcf/HIP_for_CUDA_programmers	1657147318	1674826797	17679479	31616142	13936663	2	0	0	0	0	1	1	1	11	1.0	0	0	0	0	0	0	0	0	0
olcf/homebrew-tap	1565619133	1679419607	113800474	123144327	9343853	1	0	0	1	0	1	1	3	142	0.68	0.32	0.01	0	0	0	0	0	0	0
olcf/hpc-system-test-wg	1568414162	1688643938	120229776	120349298	119522	8	0	0	4	0	3	3	3	88	0.95	0.02	0.02	0	0	0	0	0	0	0
olcf/interval-check	1491480265	1516585639	25105374	197283195	172177821	1	0	0	0	1	1	3	1	63	1.0	0	0	0	0	0	0	0	0	0
olcf/intro_C_workbooks	1679497213	1687738064	8240851	9266247	1025396	0	0	0	0	0	0	0	1	56	1.0	0	0	0	0	0	0	0	0	0
olcf/intro_to_C	1529525198	1530014648	489450	159238262	158748812	0	0	0	0	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
olcf/intro_to_hip	1657159517	1660670274	3510757	31603943	28093186	2	0	0	0	0	3	3	1	24	1.0	0	0	0	0	0	0	0	0	0
olcf/iPython-Molecular-Dynamics	1375743938	1375983952	240014	313019522	312779508	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
olcf/jsrun-tutorial	1581622437	1583352115	1729678	107141023	105411345	7	0	0	0	0	3	3	3	13	0.62	0.23	0.15	0	0	0	0	0	0	0
olcf/jupyter-examples	1606922471	1606935045	12574	81840989	81828415	1	0	0	0	0	1	1	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/lammps	1633970235	1656520271	22550036	54793225	32243189	0	0	0	0	1	0	1535	100	16357	0.6	0.08	0.06	0.03	0.02	0.02	0.01	0.01	0.01	0.01
olcf/lcio	1517496548	1535591096	18094548	171266912	153172364	3	0	0	10	0	3	3	2	86	0.87	0.13	0	0	0	0	0	0	0	0
olcf/MAGMAFortranModule	1400004019	1399660471	-343548	288759441	289102989	1	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
olcf/Mandelbrot	1400004304	1394220169	-5784135	288759156	294543291	0	0	0	0	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0
olcf/minisweep	1552416921	1611510478	59093557	136346539	77252982	2	0	0	0	1	1	11	4	211	0.74	0.17	0.09	0.0	0	0	0	0	0	0
olcf/mixed_cpu_gpu	1385492494	1385496470	3976	303270966	303266990	2	0	0	0	0	3	3	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/MPS_hang_reproducer	1477938767	1477941589	2822	210824693	210821871	1	0	0	1	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
olcf/NewUserQuickStart	1606147823	1672846623	66698800	82615637	15916837	6	0	0	0	0	3	3	3	37	0.89	0.08	0.03	0	0	0	0	0	0	0
olcf/NGP	1685668999	1686171915	502916	3094461	2591545	0	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
olcf/NVHPC2022	1641578929	1642095580	516651	47184531	46667880	8	0	0	0	0	6	6	3	32	0.78	0.16	0.06	0	0	0	0	0	0	0
olcf/NVIDIA-tensor-core-examples	1573155608	1573158718	3110	115607852	115604742	11	0	0	0	0	7	7	1	4	1.0	0	0	0	0	0	0	0	0	0
olcf/nvidia_profilers	1553023549	1554993280	1969731	135739911	133770180	10	0	0	0	0	4	4	1	10	1.0	0	0	0	0	0	0	0	0	0
olcf/olcf-test-harness	1610404539	1688652342	78247803	78358921	111118	10	0	0	34	0	2	2	7	560	0.34	0.31	0.24	0.04	0.03	0.03	0.01	0	0	0
olcf/olcf-test-harness-examples	1680014079	1688054025	8039946	8749381	709435	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
olcf/olcf-user-docs	1562703016	1688578037	125875021	126060444	185423	47	0	0	31	0	90	90	52	1297	0.11	0.09	0.08	0.08	0.08	0.07	0.05	0.05	0.04	0.04
olcf/OLCFHack15	1445271580	1450121119	4849539	243491880	238642341	3	0	0	1	0	3	3	3	11	0.73	0.18	0.09	0	0	0	0	0	0	0
olcf/openacc-interoperability	1431461559	1431020940	-440619	257301901	257742520	1	0	0	0	1	2	24	1	27	1.0	0	0	0	0	0	0	0	0	0
olcf/openacc-training-series	1585658556	1592928249	7269693	103104904	95835211	9	0	0	2	0	5	5	2	26	0.96	0.04	0	0	0	0	0	0	0	0
olcf/OpenACC_workshop_072013	1373895066	1374162574	267508	314868394	314600886	1	0	0	0	0	5	5	2	13	0.69	0.31	0	0	0	0	0	0	0	0
olcf/openmp-gpu-library	1671027553	1671033601	6048	17735907	17729859	4	0	0	0	0	2	2	1	3	1.0	0	0	0	0	0	0	0	0	0
olcf/openmp-offload	1625683232	1661953077	36269845	63080228	26810383	6	0	0	0	0	7	7	5	100	0.65	0.19	0.14	0.01	0.01	0	0	0	0	0
olcf/openmp_offload-ITASSER	1654024528	1687525013	33500485	34738932	1238447	0	0	0	0	0	0	0	1	9	1.0	0	0	0	0	0	0	0	0	0
olcf/pcircle	1422463796	1655846121	233382325	266299664	32917339	26	0	0	14	0	5	5	6	472	0.92	0.07	0.01	0.0	0.0	0.0	0	0	0	0
olcf/PETSC-OpenACC	1502999044	1503677856	678812	185764416	185085604	5	0	0	0	0	3	3	1	65	1.0	0	0	0	0	0	0	0	0	0
olcf/PETSc-tutorial	1380224399	1380224842	443	308539061	308538618	7	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
olcf/PGI-Accelerator-Vector-Addition	1372107556	1514934934	142827378	316655904	173828526	2	0	0	0	0	4	4	1	1	1.0	0	0	0	0	0	0	0	0	0
olcf/phoenix	1614787605	1684944949	70157344	73975855	3818511	2	0	0	0	0	0	0	3	273	0.93	0.06	0.0	0	0	0	0	0	0	0
olcf/pkpass	1507577414	1676990598	169413184	181186046	11772862	14	0	0	5	0	2	2	6	508	0.97	0.02	0.01	0.0	0.0	0.0	0	0	0	0
